18.382978;16.340425;11.234042;12.936171;0.0;0.0;22.468084;9.87234;6.4680853;0.0;1.7021277;15.6595745;7.8297873;9.531915;8.851064;2.3829787;9.87234;10.212766;10.212766;3.4042554;13.957447;19.74468;14.638298;9.191489;9.531915;12.936171;20.425531;10.893617;9.191489;12.25532;9.87234;0.0
30.781727;7.5532994;10.314721;1.0558375;0.0;0.40609136;0.97461927;10.233502;24.93401;0.0;0.08121827;25.90863;20.142132;24.365482;26.88325;0.0;0.97461927;4.0609136;0.08121827;0.24365482;26.88325;4.22335;0.0;2.5177665;14.213198;17.055838;26.964466;26.477158;7.715736;4.9543147;0.0;0.0
13.922078;1.6623377;17.662338;16.207792;0.0;0.0;28.675325;10.181818;5.4025974;0.0;0.0;16.0;7.2727275;9.558441;5.6103897;0.0;10.805195;22.649351;14.12987;3.116883;13.922078;20.987013;17.662338;10.181818;3.116883;16.0;24.51948;8.311688;9.350649;10.805195;1.4545455;0.83116883
31.407408;8.296296;7.5061727;0.0;0.5925926;0.0;0.0;8.296296;22.71605;0.0;0.39506173;27.654322;24.88889;18.962963;28.049383;0.0;1.3827161;0.19753087;0.0;1.9753087;29.62963;6.3209877;0.0;0.5925926;23.308641;16.987654;20.148148;29.62963;2.1728394;7.703704;0.0;1.1851852
32.0;3.4461539;0.0;0.0;0.0;0.0;2.4615386;0.9846154;24.615385;0.0;0.0;25.6;11.815385;28.061539;27.569231;0.0;0.0;0.0;0.0;0.0;23.138462;28.061539;0.4923077;0.0;26.092308;0.0;30.03077;27.076923;28.553846;0.0;0.0;0.0
23.944056;12.307693;9.846154;2.2377622;2.909091;0.0;4.251748;10.965035;21.706293;0.0;2.909091;21.258741;14.545455;22.377623;22.825174;0.0;4.251748;0.0;0.44755244;3.804196;24.39161;2.6853147;0.44755244;2.4615386;19.916084;15.440559;25.958042;27.748251;7.3846154;8.503496;1.1188811;3.3566434
32.0;9.066667;8.133333;0.0;0.0;0.0;0.0;6.6666665;26.133333;0.0;0.0;22.266666;28.0;19.333334;30.666666;0.0;2.1333334;0.4;0.0;0.26666668;31.466667;3.3333333;0.0;2.4;25.333334;7.6;21.733334;29.333334;5.866667;7.866667;0.0;0.0
29.83051;8.949153;11.389831;0.0;0.0;0.5423729;0.0;18.16949;21.152542;0.0;0.0;24.677965;22.237288;27.932203;21.152542;0.0;1.898305;2.9830508;0.0;1.0847458;23.322035;10.033898;0.0;1.898305;21.423729;16.813559;20.067797;25.220339;3.79661;5.423729;0.0;0.0
27.076923;4.4307694;11.569231;0.9846154;2.2153847;0.0;12.307693;8.861539;13.538462;0.0;2.2153847;21.169231;16.0;11.815385;19.2;0.0;7.876923;5.415385;0.0;3.9384615;25.353846;15.2615385;1.9692308;2.4615386;14.523077;19.938461;27.569231;24.36923;3.9384615;12.8;0.0;3.2
30.989473;9.768421;10.610526;0.84210527;0.50526315;0.0;6.568421;7.9157896;16.0;0.0;0.33684212;24.757895;16.16842;14.315789;26.610527;0.0;3.536842;2.694737;0.0;2.863158;28.8;5.0526314;0.0;1.8526316;19.536842;20.042105;27.452631;26.947369;4.042105;10.947369;0.0;0.84210527
28.444445;14.222222;18.666666;1.7777778;0.0;0.0;12.222222;12.888889;12.222222;0.0;0.0;22.222221;13.777778;28.222221;20.88889;0.0;4.888889;3.7777777;0.0;0.0;23.777779;12.888889;0.0;2.8888888;11.777778;11.777778;23.777779;24.222221;1.1111112;13.555555;0.0;0.0
31.018404;12.368098;8.2453985;1.1779141;0.0;2.3558283;0.19631901;15.116565;18.06135;0.39263803;0.5889571;23.361963;30.03681;11.779141;18.650307;0.0;4.7116566;4.9079757;0.0;0.0;26.699387;18.06135;0.0;3.7300613;21.202454;14.723927;19.82822;23.165644;1.3742331;8.2453985;0.0;0.0
31.846153;14.615385;12.307693;0.15384616;0.0;0.15384616;0.0;5.8461537;24.153847;0.0;0.0;24.461538;26.307692;17.846153;30.307692;0.0;0.15384616;0.61538464;0.0;0.9230769;31.846153;3.6923077;0.0;4.1538463;28.923077;6.6153846;17.538462;28.153847;3.2307692;6.1538463;0.0;0.0
30.564102;16.0;13.743589;2.0512822;0.0;0.0;2.871795;13.333333;15.179487;0.0;0.0;24.0;21.128204;25.641026;23.179487;0.0;4.3076925;1.6410257;0.0;2.2564104;28.102564;6.974359;0.0;5.5384617;22.153847;12.51282;14.564102;26.871796;0.0;7.3846154;0.0;0.0
13.658537;3.121951;17.95122;18.731707;0.0;0.0;32.0;10.926829;3.121951;0.0;0.0;18.341463;0.7804878;8.195122;3.512195;0.0;1.9512196;20.292683;16.780487;7.02439;12.097561;23.024391;21.073172;1.1707317;2.7317073;12.097561;31.219513;11.317073;17.560976;6.243902;5.0731707;0.0
21.263159;11.578947;17.263159;7.1578946;0.0;0.21052632;23.578947;12.0;6.105263;1.4736842;0.6315789;20.210526;15.578947;18.947369;19.157894;1.6842105;3.368421;9.894737;2.1052632;1.8947369;18.947369;19.368422;4.4210525;5.263158;9.473684;14.315789;26.736841;15.368421;5.4736843;4.0;2.5263157;0.0
26.89855;4.173913;9.73913;2.7826087;0.0;0.0;3.2463768;13.449275;20.869566;0.0;0.0;27.826086;25.043478;2.3188405;25.043478;0.92753625;0.0;5.5652175;1.8550725;0.0;27.362318;6.9565215;1.3913044;6.4927535;18.086956;25.043478;23.652174;31.536232;1.3913044;5.5652175;2.7826087;0.0
17.12676;1.8028169;14.8732395;14.8732395;0.0;0.0;31.09859;8.56338;5.8591547;0.0;0.0;14.8732395;12.619719;8.56338;1.8028169;0.0;7.2112675;19.380281;13.971831;0.0;10.816901;30.197184;20.28169;9.915493;8.56338;12.169014;23.436619;8.112676;16.676056;3.6056337;3.6056337;0.0
18.747475;5.4949493;19.070707;13.575758;2.2626262;0.0;20.686869;8.080808;5.171717;2.5858586;3.5555556;15.191919;22.30303;17.454546;7.757576;2.5858586;9.69697;15.838384;4.5252523;0.0;9.050505;25.212122;8.080808;15.191919;7.111111;8.727273;18.747475;18.10101;3.5555556;8.40404;3.2323232;0.0
14.4175825;6.3296704;15.824176;15.120879;0.0;0.0;31.648352;8.439561;5.2747254;0.0;0.0;15.120879;8.791209;8.791209;10.197803;0.0;7.3846154;22.505495;12.307693;3.1648352;12.307693;19.692308;18.637363;10.549451;4.571429;10.901099;20.043957;14.4175825;11.252748;5.626374;6.6813188;0.0
29.97701;14.528735;16.91954;1.4712644;0.0;0.0;2.5747128;11.954023;16.367817;0.0;0.0;25.37931;21.333334;15.448276;30.896551;0.3678161;2.7586207;0.0;0.0;2.0229886;27.586206;0.55172414;0.0;6.0689654;16.367817;16.735632;15.264368;30.896551;4.045977;9.747127;0.0;0.7356322
30.72;8.48;7.68;0.32;1.12;0.0;0.0;6.88;23.84;0.0;1.12;24.48;24.8;20.16;28.16;0.0;3.84;0.32;0.0;2.88;29.6;2.56;0.0;2.72;22.88;13.12;21.12;29.44;3.04;8.96;0.0;1.76
24.808989;12.58427;13.662921;3.5955057;1.9775281;0.0;9.707865;13.123595;13.30337;0.0;1.9775281;21.932585;18.157303;19.41573;17.977528;0.71910113;3.775281;2.516854;0.53932583;4.494382;20.853933;13.842696;2.6966293;5.2134833;9.52809;15.280899;23.910112;23.370787;7.1910114;8.629213;2.6966293;2.516854
