27.234043;0.0;4.0851064;0.0;0.0;23.148935;4.7659574;2.7234042;4.0851064;0.0;4.7659574;6.12766;27.914894;27.234043;27.914894;0.0;4.0851064;27.574469;0.0;0.0;5.4468083;0.0;27.234043;0.0;26.212767;0.34042552;4.7659574;5.787234;4.425532;4.7659574;22.127659;27.234043
29.238579;0.0;1.2994924;0.24365482;0.0;23.95939;4.22335;0.6497462;1.0558375;0.40609136;2.35533;7.390863;30.700508;27.289341;30.456852;0.24365482;1.2182741;29.807106;0.48730963;0.40609136;5.441624;0.08121827;27.532995;0.40609136;25.90863;0.6497462;4.0609136;7.6345177;1.9492385;3.4111676;23.309645;28.182741
27.636364;0.20779221;2.077922;1.6623377;1.2467532;18.285715;6.233766;3.116883;2.2857144;2.077922;2.7012987;10.38961;28.467533;23.48052;28.467533;1.4545455;2.077922;28.467533;2.2857144;1.6623377;7.896104;1.4545455;25.350649;1.6623377;20.987013;3.116883;4.571429;11.428572;1.8701298;3.3246753;17.038961;27.012987
27.45679;0.0;1.9753087;1.9753087;0.5925926;24.493828;3.3580246;2.5679011;2.3703704;2.1728394;2.3703704;4.9382715;29.037037;26.271605;28.839506;1.1851852;1.7777778;28.641975;2.3703704;2.1728394;3.5555556;1.1851852;26.666666;2.1728394;25.876543;2.5679011;3.1604939;4.9382715;1.3827161;2.5679011;24.098766;27.25926
32.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;32.0;32.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;32.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;32.0;32.0
25.734266;0.0;2.6853147;0.22377622;0.0;21.258741;7.3846154;0.8951049;1.7902098;0.67132866;6.041958;9.846154;29.762238;23.944056;29.314686;0.0;2.2377622;28.195805;0.67132866;0.22377622;7.8321676;0.0;24.615385;0.44755244;23.496504;0.67132866;6.713287;10.293706;3.5804195;6.4895105;19.916084;25.062937
30.266666;0.0;0.8;0.0;0.0;28.0;2.8;0.0;0.13333334;0.0;1.7333333;4.0;31.6;29.2;31.2;0.0;0.4;30.933332;0.0;0.0;3.7333333;0.0;29.2;0.0;28.266666;0.0;2.8;4.133333;1.0666667;2.1333334;27.733334;29.866667
26.576271;0.0;4.6101694;0.5423729;0.0;23.864407;4.338983;3.2542372;4.0677967;1.6271186;4.6101694;4.881356;27.38983;25.762712;27.38983;0.0;4.6101694;27.38983;1.898305;0.8135593;4.0677967;0.0;26.033897;0.8135593;25.220339;2.7118645;4.338983;4.881356;4.0677967;4.881356;23.050848;26.305084
24.36923;0.73846155;4.6769233;2.2153847;0.9846154;17.96923;6.4;3.9384615;4.4307694;2.2153847;5.415385;9.353847;26.092308;22.892307;26.092308;1.2307693;4.6769233;25.6;2.7076924;2.2153847;7.1384616;1.2307693;22.892307;2.2153847;20.923077;3.9384615;6.8923078;10.092308;4.1846156;6.1538463;16.492308;23.63077
24.589474;0.0;4.8842106;1.1789473;0.0;18.189474;7.4105263;2.863158;4.042105;2.3578947;6.231579;10.947369;27.11579;22.063158;26.442104;0.67368424;4.5473685;25.6;2.5263157;1.1789473;9.768421;0.33684212;22.905264;1.8526316;19.705263;2.5263157;6.736842;11.621053;5.2210526;6.063158;16.336842;24.084211
